SYMBOL	cell_1	cell_2	cell_3	cell_4	cell_5	cell_6	cell_7	cell_8	cell_9	cell_10	cell_11	cell_12	cell_13	cell_14	cell_15	cell_16	cell_17	cell_18	cell_19	cell_20
MCM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	1.1442078351974487	0.774538516998291	0.0	0.0	0.0	0.0
UBE2V2	0.0	0.0	0.6274906992912292	0.0	0.0	0.8874713182449341	0.0	0.0	0.9853305816650391	0.0	1.0008443593978882	0.0	0.0	0.0	1.1442078351974487	1.2057256698608398	0.0	1.79635751247406	0.0	2.0073142051696777
PCMTD1	0.0	0.0	0.0	0.0	0.0	0.0	2.4251537322998047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RB1CC1	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	1.0008443593978882	0.0	2.0444552898406982	0.0	0.0	1.2057256698608398	1.9204622507095337	1.79635751247406	0.0	0.0
ATP6V1H	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.9577323794364929	0.0
TCEA1	0.0	0.0	1.8305683135986328	1.2479623556137085	0.0	1.9044806957244873	0.0	0.0	0.9853305816650391	1.8993901014328003	1.0008443593978882	0.9735955595970154	0.0	0.0	1.1442078351974487	1.5060248374938965	0.0	0.0	1.2263225317001343	0.0
LYPLA1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.0	1.5060248374938965	0.0	1.79635751247406	0.0	1.4402259588241577
MRPL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
TMEM68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
LYN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.0	0.0
RPS20	2.902064561843872	1.6506808996200562	1.0100761651992798	2.5964622497558594	2.46901535987854	3.1106085777282715	3.7427961826324463	3.4265971183776855	2.0431392192840576	0.0	2.9920434951782227	0.9735955595970154	2.0444552898406982	3.5721452236175537	3.361048460006714	2.4446327686309814	2.916274309158325	3.9372329711914062	2.7377402782440186	4.4398579597473145
PLAG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHCHD7	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	1.0008443593978882	0.0	0.0	0.0	1.6639082431793213	1.7366628646850586	0.0	0.0	0.9577323794364929	0.0
IMPAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444552898406982	0.0	0.0	0.0	1.9204622507095337	0.0	0.0	2.0073142051696777
UBXN2B	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDCBP	0.0	0.0	0.6274906992912292	1.2479623556137085	1.8571422100067139	0.8874713182449341	0.0	1.4604673385620117	0.0	0.0	0.0	0.0	2.0444552898406982	0.0	0.0	0.774538516998291	0.0	0.0	0.9577323794364929	0.0
NSMAF	0.0	0.0	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4604673385620117	0.0	1.3457090854644775	0.0	0.9735955595970154	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
CHD7	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.0	0.0
ASPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGH	0.0	0.0	1.286118984222412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	0.0
YTHDF3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YTHDF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
ARMC1	0.0	0.0	1.286118984222412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTFR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
PDE7A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RRS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADHFE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VCPIP1	2.2623724937438965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	1.4402259588241577
C8orf44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.774538516998291	0.0	0.0	0.5893911719322205	0.0
SGK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COPS5	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	1.4604673385620117	1.4718743562698364	0.0	1.0008443593978882	1.45742666721344	0.0	0.0	0.0	1.2057256698608398	0.0	1.79635751247406	0.0	0.0
CSPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARFGEF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9204622507095337	0.0	0.0	0.0
NCOA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
TRAM1	0.0	1.6506808996200562	0.6274906992912292	1.7861565351486206	0.0	0.8874713182449341	0.0	0.0	0.0	0.0	0.0	0.0	2.670687437057495	1.2977335453033447	0.0	0.774538516998291	0.0	0.0	0.5893911719322205	1.4402259588241577
LACTB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TERF1	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.0	0.0
RPL7	0.0	2.612389087677002	1.9615494012832642	3.5050196647644043	3.904971122741699	3.1106085777282715	3.612643003463745	3.7061216831207275	3.3271617889404297	2.8928937911987305	3.8597946166992188	2.761718511581421	3.05281400680542	3.494441032409668	3.676785469055176	3.7636451721191406	2.5375168323516846	3.263400077819824	3.8101890087127686	3.758439064025879
RDH10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAU2	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	0.0
UBE2W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM70	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.366962432861328
LY96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4604673385620117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKIA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZC2HC1A	0.0	0.0	0.0	0.0	0.0	0.0	1.816774606704712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79635751247406	0.0	0.0
IL7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPS28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	2.0073142051696777
TPD52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
PAG1	0.0	1.6506808996200562	0.0	0.0	1.3090629577636719	1.3501384258270264	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	1.6639082431793213	0.774538516998291	2.5375168323516846	0.0	0.5893911719322205	0.0
FABP5	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	1.0008443593978882	0.0	0.0	2.831207752227783	1.1442078351974487	1.7366628646850586	0.0	3.4393248558044434	2.285621404647827	1.4402259588241577
IMPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFAND1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4604673385620117	1.4718743562698364	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	2.4029102325439453	0.5893911719322205	0.0
SNX16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRCC1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf59	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.8874713182449341	1.816774606704712	0.0	1.4718743562698364	0.0	0.0	0.9735955595970154	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.5893911719322205	2.0073142051696777
CA13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9508347511291504	0.0	1.2977335453033447	0.727537214756012	0.0	0.0	1.79635751247406	0.0	0.0
WWP1	0.0	1.6506808996200562	0.0	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RMDN1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	2.0302441120147705	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
CPNE3	0.0	0.0	0.6274906992912292	0.0	1.3090629577636719	0.8874713182449341	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.727537214756012	0.774538516998291	0.0	0.0	0.5893911719322205	0.0
RIPK2	0.0	0.0	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSGIN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.727537214756012	0.0	0.0	0.0	0.5893911719322205	0.0
DECR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	1.0008443593978882	0.0	0.0	1.8440324068069458	0.0	1.2057256698608398	0.0	0.0	0.0	0.0
TMEM64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUD6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.0	0.0
LRRC69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIQK	0.0	0.0	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8440324068069458	0.0	0.0	0.0	0.0	0.0	0.0
RBM12B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	0.0
PDP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAD54B	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPY19L4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5375168323516846	0.0	0.0	0.0
INTS8	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	1.816774606704712	0.0	0.0	0.0	0.0	0.0	0.0	1.8440324068069458	0.0	0.0	0.0	0.0	0.0	0.0
CCNE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFAF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444552898406982	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	1.4402259588241577
TP53INP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.670687437057495	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.670687437057495	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
C8orf37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UQCRB	0.0	0.0	1.502213478088379	0.0	2.6750802993774414	2.0973918437957764	0.0	0.0	2.4044361114501953	1.8993901014328003	1.4909147024154663	0.0	0.0	1.8440324068069458	1.437445878982544	1.7366628646850586	1.9204622507095337	1.79635751247406	1.6123241186141968	0.0
PTDSS1	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.5893911719322205	0.0
CPQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4604673385620117	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTDH	2.2623724937438965	1.6506808996200562	1.0100761651992798	0.0	1.3090629577636719	0.0	0.0	0.0	1.4718743562698364	0.0	2.0646212100982666	1.7821029424667358	0.0	1.2977335453033447	1.437445878982544	0.774538516998291	1.9204622507095337	0.0	2.2004311084747314	0.0
LAPTM4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL30	4.362495422363281	3.9420926570892334	3.651564836502075	3.1505603790283203	3.4252305030822754	4.735227584838867	3.0730605125427246	4.04717493057251	4.221680164337158	4.423484802246094	3.1513469219207764	2.2232422828674316	0.0	3.410186529159546	3.2002832889556885	2.7853000164031982	0.0	4.268117427825928	2.8826026916503906	3.159191370010376
POP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STK3	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS13B	2.902064561843872	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	1.4604673385620117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX6C	0.0	1.6506808996200562	1.6798079013824463	1.7861565351486206	1.8571422100067139	1.6652394533157349	1.816774606704712	1.4604673385620117	0.9853305816650391	1.8993901014328003	1.4909147024154663	1.45742666721344	0.0	2.1953306198120117	2.138869524002075	1.9239498376846313	0.0	0.0	1.6123241186141968	0.0
POLR2K	0.0	0.0	1.0100761651992798	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	2.0444552898406982	0.0	0.727537214756012	1.5060248374938965	0.0	0.0	0.0	0.0
SPAG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF19A	2.2623724937438965	0.0	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PABPC1	0.0	0.0	2.1811115741729736	2.3917813301086426	2.8458516597747803	2.2590384483337402	0.0	2.655485153198242	3.1277716159820557	2.7215943336486816	2.262064218521118	1.45742666721344	2.0444552898406982	2.831207752227783	2.627542495727539	1.5060248374938965	3.5819809436798096	3.263400077819824	2.285621404647827	3.758439064025879
YWHAZ	0.0	1.6506808996200562	2.275116205215454	0.0	0.0	0.0	0.0	1.4604673385620117	2.0431392192840576	2.253681182861328	1.4909147024154663	0.0	0.0	2.6606056690216064	1.6639082431793213	2.081632137298584	0.0	1.79635751247406	1.437833547592163	0.0
ZNF706	0.0	0.0	1.286118984222412	1.7861565351486206	1.3090629577636719	0.8874713182449341	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.727537214756012	1.2057256698608398	0.0	0.0	0.9577323794364929	0.0
RRM2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBR5	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
KLF10	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	1.0008443593978882	0.0	2.0444552898406982	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AZIN1	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	1.0008443593978882	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.0	0.0
ATP6V1C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A32	0.0	0.0	0.6274906992912292	0.0	1.3090629577636719	0.0	1.816774606704712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9204622507095337	1.79635751247406	0.0	0.0
DCAF13	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OXR1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF3E	0.0	1.6506808996200562	2.275116205215454	1.2479623556137085	1.3090629577636719	2.0973918437957764	2.800687074661255	2.0302441120147705	2.4044361114501953	0.0	2.0646212100982666	0.9735955595970154	0.0	2.454787492752075	2.459568738937378	0.0	0.0	1.79635751247406	2.5047473907470703	2.0073142051696777
EMC2	0.0	0.0	0.0	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUDCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
ENY2	0.0	1.6506808996200562	1.0100761651992798	0.0	1.3090629577636719	0.0	0.0	2.3909544944763184	0.9853305816650391	1.3457090854644775	1.0008443593978882	0.0	0.0	1.8440324068069458	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
EBAG9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF3H	0.0	0.0	1.502213478088379	2.5964622497558594	2.209165096282959	1.3501384258270264	0.0	1.4604673385620117	0.9853305816650391	1.3457090854644775	0.0	0.9735955595970154	0.0	1.8440324068069458	1.1442078351974487	0.0	0.0	1.79635751247406	0.5893911719322205	2.0073142051696777
UTP23	2.2623724937438965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	1.9204622507095337	0.0	0.0	1.4402259588241577
RAD21	0.0	0.0	1.8305683135986328	0.0	0.0	0.0	1.816774606704712	0.0	0.0	1.8993901014328003	0.0	1.7821029424667358	0.0	1.2977335453033447	0.727537214756012	1.2057256698608398	0.0	0.0	0.0	0.0
MED30	0.0	0.0	0.0	1.2479623556137085	1.3090629577636719	0.0	0.0	0.0	0.0	1.3457090854644775	1.0008443593978882	0.9735955595970154	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.5893911719322205	0.0
EXT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	0.0
SAMD12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF2	0.0	0.0	0.0	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
DSCC1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEPTOR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL13	0.0	0.0	0.6274906992912292	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.727537214756012	0.0	0.0	0.0	0.5893911719322205	0.0
MTBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.5893911719322205	0.0
SNTB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4402259588241577
ZHX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
DERL1	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	1.45742666721344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
